Exp,run,densitytype,Bed_height,Particle_type,Init_Conc,Conservative,slope(tan),Temp,d50 (micron),Rhos(kgm),Rhoa(kgm),mu,Injection,Cprofile_available,submarine,flume_wide,n,Depositional,DepoThick(dm3),Bed Condition,Confined,IsNumerical
Simmons2020,event01-1954,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1955,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1956,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1957,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1958,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1959,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1960,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1961,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1962,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1963,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1964,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1965,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1966,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1967,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1968,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1969,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1970,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1971,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1972,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1973,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1974,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1975,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1976,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1977,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1978,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1979,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1980,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1981,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1982,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1983,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1984,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1985,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1986,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1987,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1988,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1989,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1990,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1991,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1992,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1993,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1994,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1995,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1996,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1997,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1998,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-1999,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2000,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2001,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2002,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2003,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2004,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2005,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2006,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2007,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2008,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2009,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2010,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2011,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2012,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2013,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2014,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2015,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2016,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2017,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2018,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2019,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2020,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2021,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2022,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2023,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2024,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2025,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2026,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2027,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2028,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2029,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2030,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2031,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2032,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2033,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2034,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2035,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2036,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2037,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2038,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2039,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2040,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2041,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2042,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2043,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2044,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2045,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2046,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2047,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2048,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2049,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2050,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2051,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2052,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2053,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2054,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2055,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2056,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2057,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2058,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2059,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2060,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2061,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2062,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2063,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2064,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2065,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2066,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2067,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2068,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2069,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2070,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2071,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2072,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2073,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2074,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2075,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2076,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2077,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2078,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2079,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2080,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2081,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2082,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2083,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2084,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2085,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2086,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2087,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2088,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2089,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2090,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2091,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2092,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2093,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2094,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2095,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2096,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2097,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2098,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2099,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2100,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2101,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2102,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2103,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2104,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2105,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2106,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2107,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2108,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2109,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2110,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2111,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2112,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2113,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2114,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2115,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2116,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2117,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2118,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2119,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2120,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2121,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2122,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2123,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2124,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2125,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2126,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2127,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2128,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2129,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
Simmons2020,event01-2130,VC,0,Quartz sand,0,Non-Conservative,0.007,,11,2650,1000,Cohesionless,Injection,TRUE,subaqueous,,,,,,,
